finishedfloor1squarefeet,numberofstories,logerror,fireplaceflag,regionidcity,finishedsquarefeet6,regionidzip,typeconstructiontypeid,buildingclasstypeid,longitude,fireplacecnt,regionidcounty,taxdelinquencyflag,pooltypeid10,storytypeid,structuretaxvaluedollarcnt,poolsizesum,garagetotalsqft,censustractandblock,poolcnt,calculatedfinishedsquarefeet,taxdelinquencyyear,latitude,roomcnt,bedroomcnt,yardbuildingsqft17,basementsqft,hashottuborspa,taxamount,threequarterbathnbr,unitcnt,buildingqualitytypeid,assessmentyear,parcelid,landtaxvaluedollarcnt,propertylandusetypeid,propertycountylandusecode,yearbuilt,regionidneighborhood,fips,decktypeid,heatingorsystemtypeid,airconditioningtypeid,architecturalstyletypeid,propertyzoningdesc,garagecarcnt,rawcensustractandblock,fullbathcnt,transactiondate,finishedsquarefeet50,calculatedbathnbr,pooltypeid7,taxvaluedollarcnt,finishedsquarefeet12,finishedsquarefeet13,yardbuildingsqft26,finishedsquarefeet15,lotsizesquarefeet,bathroomcnt,pooltypeid2
,,0.004,,44116,,96239,,,-118151202,,3101,,,,57000.0,,,60375702041003,,891.0,,33873362,0.0,2.0,,,,4812.87,,1,7,2015,12450471,263000.0,261,0100,1948.0,,06037,,7,,,LBR1N,,060375702.041003,1,2016-08-12,,1.0,,320000.0,891,,,,5674.0,1.0,
,,0.0573,,17597,,96989,,,-117581860,,1286,,,,1195440.0,,1004,60590320444005,,6793.0,,33603472,0.0,4.0,,,,26196.9,1,,,2015,14482011,1114560.0,261,1,2007.0,,06059,,,,,,4,060590320.444005,4,2016-07-20,,4.5,,2310000.0,6793,,,,10625.0,4.5,
,,0.0488,,12447,,96410,,,-118447000,,3101,,,,181080.0,,,60371285002017,1,1228.0,,34169700,0.0,2.0,,,,4864.75,,1,4,2015,10844911,210936.0,266,010C,1989.0,27080,06037,,2,1,,LAR3,,060371285.002017,3,2016-09-28,,3.0,1,392016.0,1228,,,,101648.0,3.0,
,1,-0.1462,,17686,,96961,,,-117695191,1,1286,,,,104357.0,,400,60590423135002,,1824.0,,33471379,8.0,3.0,,,,9144.9,,,,2015,14442290,688643.0,261,122,1970.0,,06059,,,,,,2,060590423.135002,2,2016-06-16,,2.0,,793000.0,1824,,,,4000.0,2.0,
,,0.0602,,12447,,96389,,,-118662080,,3101,,,,69745.0,,,60371352035011,,2208.0,,34183600,0.0,4.0,,,,10362.66,,1,4,2015,10726289,30168.0,261,0100,1966.0,48570,06037,,2,1,,LARE11,,060371352.035011,2,2016-07-25,,2.0,,99913.0,2208,,,,17897.0,2.0,
,,-0.0192,,6395,,96220,,,-118173834,,3101,,,,138001.0,,,60375538012003,,1396.0,,33892858,0.0,3.0,,,,2431.12,,1,4,2015,12323814,40691.0,266,010C,1993.0,,06037,,2,1,,PAR1*,,060375538.013001,3,2016-12-23,,3.0,,178692.0,1396,,,,36681.0,3.0,
,,-0.1009,,12447,,96342,,,-118652566,,3101,,,,43634.0,,,60371352031004,,1570.0,,34193871,0.0,3.0,,,,978.73,,1,7,2015,10727805,24050.0,261,0100,1961.0,268588,06037,,2,,,LARS,,060371352.031004,2,2016-08-29,,2.0,,67684.0,1570,,,,7545.0,2.0,
,,0.044,,12447,,96006,,,-118417760,,3101,,,,221285.0,,,60372671002011,,1423.0,,34053722,0.0,2.0,,,,10521.37,,1,4,2015,11611211,637539.0,261,0100,1936.0,114246,06037,,7,,,LAR1,,060372671.002011,2,2016-04-13,,2.0,,858824.0,1423,,,,6064.0,2.0,
,,0.0188,,26964,,96152,,,-118457940,,3101,,,,250000.0,,,60377023002013,,1110.0,,34014316,0.0,2.0,,,,14989.93,,1,7,2015,11574911,1000000.0,261,0100,1940.0,761545,06037,,7,,,SMR1*,,060377023.002013,1,2016-03-31,,1.0,,1250000.0,1110,,,,7016.0,1.0,
2234,2,0.0266,,25974,,97097,,,-118904968,3,2061,,,,427750.0,,627,61110076072047,,4003.0,,34266166,9.0,5.0,,,,7962.88,1,,,2015,17197847,285167.0,261,1111,1997.0,,06111,,,,,,2,061110076.072047,4,2016-01-08,2234,4.5,,712917.0,4003,,,,7426.0,4.5,
,,0.1026,,54053,,96122,,,-118310199,,3101,,,,109735.0,,,60376707014006,,1457.0,,33749991,0.0,3.0,,,,6850.35,,1,7,2015,12696975,438942.0,261,0100,1956.0,,06037,,2,,,RPRS-4*,,060376707.014006,2,2016-03-15,,2.0,,548677.0,1457,,,,6666.0,2.0,
,,0.1098,,17597,,96989,,,-117586594,,1286,,1,,616118.0,,722,60590320461008,,3207.0,,33584736,0.0,4.0,,,true,10607.52,,,,2015,14466904,323882.0,261,122,1994.0,,06059,,,,,,3,060590320.461008,4,2016-01-26,,4.0,,940000.0,3207,,,,11700.0,4.0,
1360,1,-0.0336,,34543,,97084,,,-119185678,1,2061,,,,211614.0,,478,61110012023011,,1360.0,,34282914,6.0,4.0,298,,,4539.12,,,,2015,17089949,211614.0,261,1111,1963.0,,06111,,,,,,2,061110012.023011,2,2016-09-22,1360,2.0,,423228.0,1360,,90,,7218.0,2.0,
,,0.3199,,12447,,96009,,,-118342000,,3101,,,,69809.0,,,60371901001004,,759.0,,34095900,0.0,1.0,,,,2785.87,,1,4,2015,12013584,161102.0,266,010E,1977.0,32059,06037,,2,1,,LARD1.5,,060371901.001004,1,2016-02-29,,1.0,,230911.0,759,,,,23794.0,1.0,
866,2,0.008,,27110,,97116,,,-118714000,1,2061,,,,219000.0,,0,61110084011006,,1746.0,,34288100,8.0,4.0,,,,5124.04,,,,2015,17233019,222000.0,266,1129,2005.0,,06111,,,,,,2,061110084.011006,3,2016-08-17,866,3.0,,441000.0,1746,,,,,3.0,
,,0.1856,,12447,,96045,,,-118415352,,3101,,,,21352.0,,,60372693002004,,1479.0,,34037870,0.0,2.0,,,,1242.94,,1,4,2015,11609942,69745.0,261,0100,1939.0,403142,06037,,2,,,LAR1,,060372693.002004,2,2016-07-11,,2.0,,91097.0,1479,,,,4385.0,2.0,
,,0.0592,,51861,,96479,,,-118010994,,3101,Y,,,41736.0,,,60374326013001,,1152.0,13,34082719,0.0,2.0,,,,1707.76,,1,7,2015,12983136,56887.0,261,0100,1943.0,762685,06037,,7,,,EMR1BY,,060374326.013001,1,2016-09-20,,1.0,,98623.0,1152,,,,5549.0,1.0,
,,0.0119,,,,96346,,,-118636124,,3101,,,,205946.0,,,60371132351019,,1310.0,,34238681,0.0,3.0,,,,5323.71,,1,4,2015,10713907,224389.0,261,0100,1987.0,,06037,,2,1,,LCR16000-R,,060371132.351019,2,2016-12-23,,2.0,,430335.0,1310,,,,4999.0,2.0,
,,0.004,,17882,,96044,,,-118182111,,3101,,,,,,,60375308021000,,,,34053593,0.0,0.0,,,,1672.89,,,,2015,11822931,49682.0,261,010V,,,06037,,,,,LCR2*,,060375308.021000,,2016-03-23,,,,49682.0,,,,,7394.0,0.0,
,,0.044,,12447,,96127,,,-118474758,,3101,,,,229921.0,,,60372734023006,,1223.0,,33993088,0.0,2.0,,,,15552.42,,1,4,2015,11587523,1045102.0,261,0100,1980.0,21056,06037,,2,,,LARD1.5,,060372734.023006,2,2016-12-13,,2.0,,1275023.0,1223,,,,1824.0,2.0,
,2,-0.0325,,25218,,96965,,,-117980952,,1286,,,,52920.0,,0,60590992121001,,861.0,,33706226,5.0,2.0,,,,3557.86,,,,2015,14633331,241734.0,266,34,1971.0,,06059,,24,,,,1,060590992.121001,1,2016-11-09,,1.0,,294654.0,861,,,,,1.0,
,1,0.004,,12773,,96995,,,-117674531,1,1286,,,,71013.0,,460,60590320023005,,1320.0,,33615341,5.0,3.0,,,,5898.86,,,,2015,14489741,497987.0,261,122,1968.0,,06059,,,,,,2,060590320.023005,2,2016-04-20,,2.0,,569000.0,1320,,,,7200.0,2.0,
,,-0.0566,,5534,,97317,,,-118141072,,3101,,,,50957.0,,,60379007013015,,1533.0,,34677834,0.0,3.0,,,,1529.24,,1,7,2015,11285203,16641.0,261,0100,1956.0,,06037,,2,1,,LRRA7000*,,060379007.013015,2,2016-01-22,,2.0,,67598.0,1533,,,,7185.0,2.0,
,,-0.2944,,12447,,96025,,,-118288145,,3101,,,,54506.0,,,60372404023007,,908.0,,33942534,0.0,2.0,,,,3039.33,,1,7,2015,12227205,191364.0,261,0100,1924.0,118208,06037,,,,,LAR1,,060372404.023007,1,2016-09-13,,1.0,,245870.0,908,,,,4120.0,1.0,
,,0.0583,,12447,,96364,,,-118547000,,3101,,,,65700.0,,,60371317021017,1,860.0,,34201500,0.0,2.0,,,,3089.71,,1,4,2015,10764699,162300.0,266,010C,1987.0,40548,06037,,2,1,,LAR3,,060371317.021017,2,2016-09-29,,2.0,1,228000.0,860,,,,62165.0,2.0,
2164,1,0.0325,,13150,,97106,,,-119228384,1,2061,,,,283000.0,,0,61110036093037,,2164.0,,34183432,6.0,2.0,,,,10152.18,,,,2015,17153327,528000.0,266,1129,1991.0,,06111,,,,,,2,061110036.093037,2,2016-02-12,2164,2.0,,811000.0,2164,,,,,2.0,
,,0.0159,,52650,,96939,,,-117765371,,1286,,,,313969.0,,413,60590524202015,,2281.0,,33738419,0.0,3.0,,,,9436.38,,,,2015,14352202,326097.0,261,1,2001.0,274371,06059,,,,,,2,060590524.202015,3,2016-04-13,,3.0,,640066.0,2281,,,,3488.0,3.0,
,1,0.0119,,47568,,97005,,,-117838535,,1286,,,,75959.0,,439,60590754052000,,1633.0,,33764230,7.0,3.0,,,,6730.9,,,,2015,14248295,488041.0,261,122,1968.0,268288,06059,,,,,,2,060590754.052000,2,2016-07-29,,2.0,,564000.0,1633,,,,6000.0,2.0,
,,0.006,,12447,,96415,,,-118472000,,3101,,,,142843.0,,,60371277121001,1,1054.0,,34200600,0.0,2.0,,,,2280.22,,1,7,2015,10831842,36242.0,266,010C,1961.0,41466,06037,,2,1,,LARD1.5,,060371277.121001,2,2016-06-30,,2.0,1,179085.0,1054,,,,37631.0,2.0,
,1,-0.1485,,33252,,97067,,,-117770388,,1286,,,,268858.0,,982,60590219123016,,2669.0,,33813620,6.0,3.0,,,,9080.46,1,,,2015,13937486,596919.0,261,122,2007.0,,06059,,,,,,4,060590219.123016,3,2016-03-29,,3.5,,865777.0,2669,,,,43560.0,3.5,
,,-0.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14340882,,,,,,,,,,,,,,,2016-04-15,,,,,,,,,,,
,,-0.0101,,24384,,96505,,,-117819000,,3101,,,,104343.0,,,60374033192020,,794.0,,34007300,0.0,2.0,,,,3377.24,,1,7,2015,13076505,147591.0,266,010C,1986.0,,06037,,2,1,,LCR3800030,,060374033.192020,1,2016-07-11,,1.0,,251934.0,794,,,,137796.0,1.0,
,1,-0.112,,33252,,97064,,,-117844908,,1286,,,,98096.0,,440,60590759011001,,1456.0,,33793812,6.0,2.0,,,,5828.58,,,,2015,14236483,424455.0,261,122,1952.0,,06059,,,,,,2,060590759.011001,2,2016-08-22,,2.0,,522551.0,1456,,,,8451.0,2.0,
,,-0.0932,,4406,,96100,,,-118123022,,3101,,,,99654.0,,,60375507002008,1,1294.0,,33969317,0.0,3.0,,,,4914.48,,1,7,2015,12386537,261860.0,261,0101,1951.0,,06037,,7,,,DOR106,,060375507.002008,2,2016-02-18,,2.0,1,361514.0,1294,,,,6807.0,2.0,
1352,1,0.0944,,34543,,97083,,,-119218179,1,2061,,,,197428.0,,484,61110016021004,,1352.0,,34274240,5.0,3.0,,,,3473.56,,,,2015,17087760,131614.0,261,1111,1960.0,761055,06111,,,,,,2,061110016.021004,2,2016-02-04,1352,2.0,,329042.0,1352,,,,6322.0,2.0,
,,0.0834,,54722,,96159,,,-118318130,,3101,,,,27473.0,,,60376510011006,,1631.0,,33818233,0.0,2.0,,,,1226.59,,1,7,2015,12608820,53828.0,261,0100,1951.0,275428,06037,,7,,,TORR-LO,,060376510.011006,2,2016-06-17,,2.0,,81301.0,1631,,,,8626.0,2.0,
,1,0.5636,,46098,,96963,,,-117745000,,1286,,,,125930.0,,0,60590626491017,,1431.0,,33610200,5.0,2.0,,,,1848.94,,,,2015,14648337,49407.0,266,34,1973.0,,06059,,24,,,,1,060590626.491015,2,2016-07-12,,2.0,,175337.0,1431,,,,,2.0,
,,0.0354,,15554,,96993,,,-117581035,,1286,,,,105476.0,,0,60590320512007,,922.0,,33651676,0.0,2.0,,,,4493.82,,,,2015,14626602,225760.0,266,34,1986.0,,06059,,,,,,2,060590320.512003,2,2016-09-07,,2.0,,331236.0,922,,,,,2.0,
,,-0.0566,,12447,,95984,,,-118269349,,3101,,,,170000.0,,,60372406004007,,1560.0,,33943483,0.0,4.0,,,,4692.72,,2,7,2015,12228017,150000.0,246,0200,1950.0,268496,06037,,,,,LAR2,,060372406.004007,2,2016-06-30,,2.0,,320000.0,,,,1560,5377.0,2.0,
900,2,-0.0212,,13150,,97104,,,-119166486,1,2061,,,,124798.0,,460,61110045042005,,1576.0,,34155466,7.0,4.0,662,,,2494.3,,,,2015,17184572,82291.0,261,1111,1973.0,,06111,,,,,,2,061110045.042005,2,2016-04-22,900,2.0,,207089.0,1576,,,,6000.0,2.0,
,,-0.003,,46298,,96246,,,-118119237,,3101,,,,227565.0,,,60375776032000,,2518.0,,33768591,0.0,3.0,,,,9295.03,,1,1,2015,12530189,540891.0,269,010D,1980.0,343505,06037,,2,,,LBPD1,,060375776.032000,3,2016-06-21,,3.0,,768456.0,2518,,,,3345.0,3.0,
,3,-0.0346,,33252,,97066,,,-117876000,,1286,,,,125286.0,,462,60590760003000,,1602.0,,33781900,5.0,2.0,,,,3870.94,1,,,2015,14238559,217585.0,261,122,1972.0,,06059,,,13,,,2,060590760.003000,1,2016-04-26,,1.5,,342871.0,1602,,,,860.0,1.5,
,,-0.1143,,12447,,96028,,,-118299512,,3101,,,,204858.0,,,60372372012002,,2286.0,,33986448,0.0,6.0,,,,4084.09,,2,4,2015,12180750,110863.0,246,0200,1997.0,118208,06037,,,,,LAC2,,060372372.012002,4,2016-07-14,,4.0,,315721.0,,,,2286,5572.0,4.0,
,,-0.0284,,12447,,95994,,,-118237000,,3101,,1,,321727.0,,,60372060311040,,1220.0,,34043700,0.0,0.0,,,true,5747.73,,,,2015,11794519,138321.0,266,010C,1923.0,268057,06037,,2,1,,LAM3,,060372060.311040,2,2016-08-30,,2.0,,460048.0,1220,,,,,2.0,
,2,-0.005,,52650,,96941,,,-117797886,,1286,,,,131831.0,,0,60590525116002,,1608.0,,33684349,6.0,2.0,,,,2596.6,1,,,2015,14687686,113390.0,266,34,1978.0,276119,06059,,24,,,,2,060590525.116002,2,2016-05-05,,2.5,,245221.0,1608,,,,,2.5,
,,0.138,,12447,,96369,,,-118490503,,3101,,,,46690.0,,,60371114001000,,1350.0,,34253991,0.0,3.0,,,,834.27,,1,4,2015,11056008,16702.0,261,0100,1956.0,13017,06037,,2,,,LARS,,060371114.001000,2,2016-04-05,,2.0,,63392.0,1350,,,,7500.0,2.0,
,,2.349,,12447,,96025,,,-118284689,,3101,,,,224300.0,,,60372911102003,,3330.0,,33922936,0.0,3.0,,,,7334.61,,1,4,2015,12252349,321700.0,261,0100,1980.0,273930,06037,,2,,,LAR1,,060372911.102003,2,2016-01-13,,2.0,,546000.0,3330,,,,10987.0,2.0,
,,0.1621,,33837,,96514,,,-118111903,,3101,,,,272354.0,,,60374802012002,1,3095.0,,34112159,0.0,5.0,,,,9522.84,,1,4,2015,11913710,425141.0,261,0101,1936.0,,06037,,2,,,SLR1*,,060374802.012002,4,2016-12-13,,4.0,1,697495.0,3095,,,,17937.0,4.0,
,,0.0159,,15554,,96993,,,-117596283,,1286,,,,196462.0,,420,60590320541038,,1913.0,,33637250,0.0,3.0,,,,7403.04,1,,,2015,14494903,289510.0,261,122,1997.0,,06059,,,,,,2,060590320.541038,2,2016-01-20,,2.5,,485972.0,1913,,,,4713.0,2.5,
,2,0.0159,,16764,,97026,,,-117796020,,1286,,,,70856.0,,0,60590218124006,,1134.0,,33867306,5.0,2.0,,,,2941.86,1,,,2015,14643559,164868.0,266,34,1973.0,274765,06059,,24,1,,,1,060590218.124004,1,2016-07-18,,1.5,,235724.0,1134,,,,,1.5,
,,0.0109,,46298,,96241,,,-118171369,,3101,,,,86000.0,,,60375720011006,,720.0,,33823892,0.0,2.0,,,,5521.12,,1,7,2015,12467544,344000.0,261,0100,1930.0,273109,06037,,7,,,LBR1N,,060375720.011006,1,2016-08-29,,1.0,,430000.0,720,,,,3105.0,1.0,
,,-0.0481,,12447,,96389,,,-118566392,,3101,,,,196507.0,,,60371349013003,,1354.0,,34189326,0.0,4.0,,,,5849.98,,1,7,2015,10787419,274940.0,261,0100,1957.0,48570,06037,,2,,,LAR1,,060371349.013003,2,2016-11-02,,2.0,,471447.0,1354,,,,7810.0,2.0,
,,0.1249,,5534,,97319,,,-118203225,,3101,,,,175334.0,,,60379011023013,,2156.0,,34670812,0.0,3.0,,,,3475.86,,1,7,2015,11266468,58444.0,261,0100,1952.0,,06037,,2,1,,LCA110000*,,060379011.023013,3,2016-04-28,,3.0,,233778.0,2156,,,,27589.0,3.0,
,,0.0208,,52650,,96952,,,-117710129,,1286,,,,428518.0,,,60590524262074,,,,33697414,0.0,0.0,,,,17254.3,,,,2015,14358283,788582.0,261,1,,403196,06059,,,,,,,060590524.262084,,2016-03-30,,,,1217100.0,,,,,,0.0,
,,0.0421,,54722,,96161,,,-118336255,,3101,,,,316603.0,,,60376504011027,,2012.0,,33837692,0.0,3.0,,,,7518.57,,1,7,2015,12597020,328899.0,261,0100,1951.0,416338,06037,,2,,,TORR-LO,,060376504.011027,2,2016-08-16,,2.0,,645502.0,2012,,,,5000.0,2.0,
,,-0.0315,,33836,,96513,,,-117790129,,3101,,,,200663.0,,,60374004031004,,1885.0,,34138850,0.0,4.0,,,,4275.49,,1,4,2015,13047486,133765.0,261,0100,1987.0,,06037,,2,1,,SDRA10000-,,060374004.031004,2,2016-04-14,,2.0,,334428.0,1885,,,,54611.0,2.0,
,,-0.0377,,17150,,97035,,,-117919484,,1286,,,,234662.0,,376,60590015011001,,1605.0,,33929978,0.0,3.0,,,,6644.92,1,,,2015,14150096,319989.0,261,122,1995.0,,06059,,,,,,1,060590015.011001,2,2016-05-24,,2.5,,554651.0,1605,,,,2940.0,2.5,
,,0.0257,,13150,,97107,,,-119192729,,2061,,,,,,,61110030131000,,,,34235219,0.0,0.0,,,,588.44,,,,2015,17119018,49180.0,261,1111,,,06111,,,,,,,061110030.131000,,2016-03-07,,,,49180.0,,,,,2633.0,0.0,
,,0.3743,,,,96126,,,-118596622,,3101,,,,137105.0,,,60378001021003,,1556.0,,34139062,0.0,2.0,,,,6429.82,,1,7,2015,11673272,390388.0,266,010E,2002.0,,06037,,,,,LCA11*,,060378001.021001,2,2016-07-27,,2.0,,527493.0,1556,,,,1495227.0,2.0,
,,0.005,,12447,,96368,,,-118419329,,3101,,,,203996.0,,,60371061122022,1,1184.0,,34312958,0.0,3.0,,,,4491.04,,1,7,2015,10972103,163196.0,261,0101,1956.0,34213,06037,,7,,,LAR1,,060371061.122022,2,2016-04-07,,2.0,1,367192.0,1184,,,,6271.0,2.0,
749,2,0.0109,,34278,,96385,,,-118835676,1,2061,,,,241883.0,,0,61110072021000,,1836.0,,34175429,7.0,3.0,114,,,5126.94,1,,,2015,17277021,241883.0,266,1129,2011.0,,06111,,,,,,2,061110072.021000,2,2016-04-08,749,2.5,,483766.0,1836,,,,,2.5,
,,0.0266,,12447,,95997,,,-118353183,,3101,,,,63959.0,,,60372198002005,,1523.0,,34029467,0.0,5.0,,,,3218.86,,2,7,2015,11726619,186550.0,246,0200,1924.0,268581,06037,,,,,LARD1.5,,060372198.002005,2,2016-04-29,,2.0,,250509.0,,,,1523,4808.0,2.0,
,,-0.3711,,12447,,96047,,,-118430654,,3101,,,,168743.0,,,60377028032017,,2023.0,,33994274,0.0,5.0,,,,8423.06,,3,7,2015,11540954,430011.0,247,0300,1938.0,403184,06037,,,,,CCR2YY,,060377028.032017,3,2016-09-16,,3.0,,598754.0,,,,2023,5598.0,3.0,
,,-0.2984,,19177,,96117,,,-118379374,,3101,,,,527300.0,,,60376208002008,1,3608.0,,33881163,0.0,4.0,,,,27987.39,,1,10,2015,11497669,1234000.0,261,0100,2008.0,,06037,,2,,,MNRS,,060376208.002008,5,2016-04-07,,5.0,1,1761300.0,3608,,,,7495.0,5.0,
,1,0.0218,,13693,,96983,,,-117652657,,1286,,,,95644.0,,444,60590422052006,,1270.0,,33460861,6.0,3.0,,,,5072.88,1,,,2015,14434613,396165.0,261,122,1972.0,,06059,,6,,,,2,060590422.052006,2,2016-06-13,,2.5,,491809.0,1270,,,,2136.0,2.5,
511,2,-0.0121,,34543,,97083,,,-119193048,,2061,,,,88115.0,,0,61110015061000,,991.0,,34263084,4.0,2.0,,,,1845.76,1,,,2015,17110590,88115.0,266,1129,1976.0,,06111,,,,,,1,061110015.061000,1,2016-10-07,511,1.5,,176230.0,991,,,,1742.0,1.5,
,,-0.0715,,54311,,96401,,,-118450000,,3101,,,,120153.0,,,60379200381004,1,934.0,,34420800,0.0,3.0,,,,3071.36,,1,7,2015,11155145,94042.0,266,010C,1984.0,37739,06037,,2,1,,SCUR5,,060379200.381004,2,2016-06-17,,2.0,1,214195.0,934,,,,68944.0,2.0,
,,0.0266,,46298,,96245,,,-118191000,,3101,,,,302000.0,,,60375763012007,,1702.0,,33777200,0.0,0.0,,,,6180.5,,1,4,2015,12554604,199000.0,266,010C,2005.0,416312,06037,,2,1,,LBPD29,,060375763.012007,1,2016-04-11,,1.0,,501000.0,1702,,,,46277.0,1.0,
,,-0.0131,,16764,,97027,,,-117736822,,1286,,,,150895.0,,0,60590219224000,,1299.0,,33850654,0.0,2.0,,,,3050.68,,,,2015,14604720,107427.0,266,34,1995.0,113455,06059,,,,,,2,060590219.224000,2,2016-05-20,,2.0,,258322.0,1299,,,,,2.0,
,,-0.009,,32380,,96962,,,-117688346,,1286,,,,130338.0,,0,60590524221020,,1294.0,,33652187,0.0,2.0,,,,2517.26,1,,,2015,14753966,112718.0,266,34,1984.0,,06059,,,,,,2,060590524.221017,2,2016-07-20,,2.5,,243056.0,1294,,,,,2.5,
,1,-0.044,,25218,,96965,,,-118020236,1,1286,,,,93292.0,,441,60590994051004,,1391.0,,33719988,6.0,3.0,,,,7366.04,,,,2015,14041482,508708.0,261,122,1964.0,,06059,,6,5,,,2,060590994.051004,2,2016-09-09,,2.0,,602000.0,1391,,,,6000.0,2.0,
,,0.0363,,45457,,96325,,,-118250000,,3101,,,,144837.0,,,60373020022002,1,1295.0,,34150800,0.0,2.0,,,,3282.92,,1,4,2015,12067212,145857.0,266,010C,1977.0,273257,06037,,2,1,,GLR4*,,060373020.022002,2,2016-04-18,,2.0,1,290694.0,1295,,,,37584.0,2.0,
,,0.1672,,13693,,96982,,,-117594521,,1286,,,,749387.0,,820,60590421034014,,3880.0,,33397138,0.0,3.0,,,,16622.84,1,,,2015,13900434,866657.0,261,122,1988.0,,06059,,,,,,3,060590421.034014,3,2016-05-27,,3.5,,1616044.0,3880,,,,5000.0,3.5,
,,0.0334,,12447,,96370,,,-118487959,,3101,,,,272800.0,,,60371111002009,,1501.0,,34269723,0.0,3.0,,,,6126.52,,1,4,2015,11057148,192200.0,261,0100,1957.0,31817,06037,,2,,,LARS,,060371111.002009,2,2016-04-19,,2.0,,465000.0,1501,,,,7557.0,2.0,
,2,0.1371,,33840,,96985,,,-117655691,,1286,,,,272825.0,,588,60590422034000,1,3490.0,,33475909,9.0,5.0,,,,10813.44,,,,2015,14435089,742055.0,261,122,1977.0,,06059,,,,,,2,060590422.034000,3,2016-08-26,,3.0,1,1014880.0,3490,,,,17600.0,3.0,
,,0.0402,,5465,,96190,,,-117977711,,3101,,,,345805.0,,,60375037031013,,2448.0,,33904276,0.0,4.0,,,,7565.83,,1,4,2015,12736393,248467.0,269,010D,2003.0,,06037,,2,1,,LMRI,,060375037.031013,3,2016-04-13,,3.0,,594272.0,2448,,,,4582.0,3.0,
,,-0.0471,,40227,,97329,,,-118213680,,3101,,,,231151.0,,,60379103022028,1,2477.0,,34621250,0.0,4.0,,,,4519.78,,1,7,2015,11182562,57787.0,261,0101,1988.0,,06037,,2,1,,PDRPD-1-12,,060379103.022028,3,2016-03-24,,3.0,1,288938.0,2477,,,,9483.0,3.0,
,,-0.005,,12292,,96212,,,-118148762,,3101,Y,,,62629.0,,,60375707013000,1,1182.0,15,33849374,0.0,3.0,,,,2024.77,,1,7,2015,12472161,81166.0,261,0101,1952.0,,06037,,7,,,LKR1*,,060375707.013000,1,2016-09-20,,1.0,1,143795.0,1182,,,,5249.0,1.0,
,,-0.0545,,25218,,96964,,,-117984000,,1286,,,,103570.0,,0,60590992431004,,1149.0,,33669800,4.0,2.0,,,,3805.54,,,,2015,14691671,209960.0,266,34,1986.0,,06059,,6,5,,,1,060590992.431004,2,2016-04-26,,2.0,,313530.0,1149,,,,,2.0,
,,-0.0336,,4406,,96101,,,-118127467,,3101,,,,88208.0,,,60375509013003,,1662.0,,33942310,0.0,4.0,,,,2669.52,,2,7,2015,12332619,104773.0,246,0200,1945.0,,06037,,,,,DOR3*,,060375509.013003,2,2016-08-05,,2.0,,192981.0,,,,1662,6307.0,2.0,
,1,-0.0131,,38032,,96958,,,-117896009,,1286,,,,84088.0,,437,60590639032001,,1583.0,,33684655,7.0,4.0,,,,4703.58,,,,2015,14023476,296113.0,261,122,1967.0,,06059,,,,,,2,060590639.032001,2,2016-03-09,,2.0,,380201.0,1583,,,,5600.0,2.0,
,,0.0208,,55753,,96107,,,-118378000,,3101,,,,372292.0,,,60376023015011,1,1960.0,,33912900,0.0,4.0,,,,10642.91,,1,4,2015,11483910,341693.0,266,012C,2013.0,,06037,,2,1,,ESCM*,,060376023.023015,4,2016-02-03,,4.0,1,713985.0,1960,,,,,4.0,
1197,2,-0.0274,,34543,,97081,,,-119286743,,2061,,,,313439.0,,660,61110024002022,,2179.0,,34279323,8.0,2.0,,,,5444.84,,,,2015,17077121,195956.0,261,1110,2013.0,761215,06111,,,,,,2,061110024.002022,3,2016-01-07,1197,3.0,,509395.0,2179,,,,4214.0,3.0,
,,-0.1233,,55753,,96103,,,-118421111,,3101,,,,194204.0,,,60376201023007,,1665.0,,33920284,0.0,3.0,,,,11253.16,,1,7,2015,11471682,776816.0,261,0100,1951.0,,06037,,7,,,ESR1YY,,060376201.023007,2,2016-04-27,,2.0,,971020.0,1665,,,,6414.0,2.0,
,,0.0266,,19177,,96117,,,-118384043,,3101,,,,34245.0,,,60376208008008,,1802.0,,33874070,0.0,2.0,,,,1367.44,,1,7,2015,11497128,66892.0,261,0100,1953.0,,06037,,2,,,MNRS,,060376208.008008,2,2016-10-12,,2.0,,101137.0,1802,,,,8580.0,2.0,
,,0.0325,,54311,,96378,,,-118552000,,3101,,,,157345.0,,,60379203291014,,1030.0,,34412300,0.0,2.0,,,,3626.66,,1,4,2015,11169507,84309.0,266,010C,1986.0,48200,06037,,2,1,,SCUR4,,060379203.291014,2,2016-02-09,,2.0,,241654.0,1030,,,,531830.0,2.0,
,,-0.2021,,4406,,96100,,,-118108699,,3101,,,,57587.0,,,60375505003008,1,1150.0,,33953232,0.0,3.0,,,,2376.24,,1,7,2015,12400330,123527.0,261,0101,1950.0,,06037,,2,,,DOR17500*,,060375505.003008,1,2016-10-25,,1.0,1,181114.0,1150,,,,7483.0,1.0,
,,-0.0151,,12447,,96047,,,-118427956,,3101,,,,157020.0,,,60372753112008,,1199.0,,33990523,0.0,3.0,,,,7976.25,,1,7,2015,11540582,498570.0,261,0100,1941.0,403184,06037,,7,,,LAR1,,060372753.112008,2,2016-09-16,,2.0,,655590.0,1199,,,,5320.0,2.0,
